	一些前言	\nPS1：请于【】处添加角色与画风的tag描述；若无，请直接添加于tag组前\nPS2：请注意，本法典早期大部分tag以Nai3模型为基础测试整理，目前已转为Nai4.5测试。理论Nai系列与其他AI模型如Noob等模型通用。（其他模型应用请自行转换权重）\nPS3：标有字底颜色为此次更新增添的tag，字号较小的为附注内容\nPS4：若分类中的tag寻找不到，请活用WPS或其他软件自带的CTRL+F快捷键进行快速检索\nPS5：本法典一般于每月下旬或特殊日期（生日、节日等）更新，且保持月更，可据此判断本所长法典是否为最新版本。\nPS6：本法典为无偿免费分享，由一般所长整理编纂，tag多来源于解构原典群与其他群群友，在此对tag提供者提出感谢。\nPS7:若对法典收集tag存在疑问或者错误反馈，可以通过QQ：2319231932或2213681558（小号）联系一般所长，添加好友时请备注缘由。\nPS8：此外，于此特别感谢御堂/神宫寺、KKO、泡面、七号、别里磕夫这几位群友在Tag整理上的协助支持，帮我解决了很多费时费力的基础工作，再次感谢\nPS9：当各位看到这一条的时候，证明所长法典今日（2025.12.29）已经两岁啦！再次感谢在编辑法典中提供助力的各位，提供Tag的各位，以及谋面或者素未谋面的使用这本法典的各位！希望我们还能在法典三岁见面！
睡衣	透明动物睡衣	\nsleeves past wrists,oversized clothes,{{{see-through pajamas}},{{dinosaur hood,plastic}},covered nipples,cleavage,see-through costume,{{transparent raincoat,transparent clothes,translucent costume}},see-through,no bra,no panties,animal hood,dragon hood,long dress,
睡衣	附原tag动作	\n:o,half-closed eyes,indoors,lying,blurry background,close-up,breast press,bokeh,night,blush,pillow,holding condom,
睡衣	全透蕾丝印花睡衣	\nnaked cloak,under covers,see-through cloak,see-through,{{{shiny clothes}},see-through silhouette,oversized clothes,floral print,lace-trimmed,naked poncho,veil,nude,
睡衣	色情睡衣标准款	\nbabydoll,criss-cross halter,transparent clothes strap slip,
睡衣	色情睡衣1	\nsee-through,collarbone,cleavage,navel,ass visible through thighs,underwear only,babydoll,bare shoulders,black choker,black gloves,black panties,crystal earrings,garter belt,on back,bridal gauntlets,black thighhighs,
睡衣	色情睡衣2	\nstring panties,black bra,bustier,black pantyhose,
睡衣	色情睡衣3	\n{black nightgown},{off-shoulder},tight,spaghetti strap,cleavage,{frilled,frills},long dress,long sleeves,ribbon,plunging neckline,center opening,{transparent},see-through,sleepwear,covered navel,thong,
睡衣	色情睡衣4（长款透明，胸部系带）	\n{white nightgown},{off-shoulder},spaghetti strap,cleavage,frills,long dress,long sleeves,ribbon,plunging neckline,center opening,{transparent},see-through,sleepwear,covered navel,thong,
睡衣	色情睡衣5（薄纱透明中开睡衣+披肩）	\n{{see-through taut dress}},{stomach,capelet,naked overall},cleavage,{long wide sleeves,underboob},no panties,frills,shiny clothes,naked see-through tape,{navel},long dress,see-through silhouette,no bra,
睡衣	超短猫猫睡衣	\npasties,bandaids on nipples,navel,shrug (clothing)paw gloves,x hair ornament,hood up,long sleeves,stomach,reverse outfit,bandaid on pussy,hairclip,fake cat ears,cat hood,
睡衣	裸恐龙连体睡衣	\n{dinosaur costume},hood,covered nipples,morning,curtains,shake hoodie,green hoodie,collarbone,nude,wearing hood,
睡衣	中门大开全套兽装睡衣	\npink hoodie,pink {fox hood},long sleeves,{{reverse bunnysuit}},no panties,navel,x pasties,pants,naked costume,bandaid on nipples,bandaid on pussy,carpet,
睡衣	粉色狐狸版本	\nbraid over shoulder,shiny skin,wet skin,[half-closed eyes],pink hoodie,animal costume,pink [fox hood],pink pajamas,long sleeves,[[reverse bunnysuit]],no panties,navel,[[bandaid on pussy]],[loose pants],naked costume,bandaid on nipples,blush,loose clothes,spread legs,legs up,fox tail,hands on own ass,on back,wide hips,pink pants,
睡衣	睡衣下的纱裙	\n{x hair ornament},see-through pajamas,shiny skin,nsfw,see-through underwear,lace underwear,inlaid jewelry,
睡衣	蹲姿透明外套睡衣	\nsandals,white coat,white nightgown,bare legs,body blush,ray tracing,squat,indoors,see-through,
睡衣	冰霜透明睡衣	\n{{royal icing}},jewelry,ice,see-through,crystal flower,transparent,covered nipples,glow pubic tattoo,collarbone,
日常改造	全透明雨衣	\nclose-up,umbrella,boots,see-through,1.5::transparent raincoat,transparent boots::,looking at viewer,sitting,raincoat,holding umbrella,full body,1.5::transparent::,rubber boots,from side,transparent umbrella,black background,open mouth,long sleeves,coat,sitting on suitcase,rain,outdoors,night,open mouth,blurry foreground,foreground,
日常改造	牛仔裤+果体围裙	\nlooking at viewer,blush,smile,bare shoulders,ass,looking back,indoors,from behind,sideboob,back,denim,o-ring,thong,jeans,butt crack,mature female,waving,door,highleg panties,wedding ring,string panties,doorway,nearly naked apron,
日常改造	比基尼端前系衬衫外套婊子	\n1girl,solo,tied shirt,pink jacket,off shoulder,{{{satin jacket. skindentation,presenting}}},{on side},ass,colored eyelashes,bonde eyelashes,eyeshadow,{{{shiny eyeshadow}}},white shirt,groin,hip bones,thong,side-tie panties,revealing clothes,micro bikini,strap gap,gyaru,necklace,bracelet,looking at viewer,cleavage,belt,sitting,navel,shiny skin,bra,see-through,thick thighs,shiny lips,crossed legs,smile,
日常改造	纸尿裤婴儿	\n1girl,wide hips,thick thighs,diaper,pacifier,topless,large areola,puffy nipples,holding rattle,full-face blush,tearing up,lying,on back,paw pose,soles,smell,steaming body,steam,crib,from above,
日常改造	比基尼+裁短帽衫	\nblack bikini,leg warmers,navel,shrug (clothing),puffy long sleeves,highleg bikini,barefoot,earrings,nail polish,toes,jewelry,toenail polish,frilled bikini,hood up,stomach,pink nails,animal hood,circlet,
日常改造	比基尼超短裤音乐人	\narm behind head,arm strap,arm up,armpits,ass,bare shoulders,bikini under shorts,black thighhighs,blush,butt crack,can,crop top,denim shorts,eyewear on head,feet,fishnet thighhighs,fishnets,hair ribbon,headphones around neck,heart cutout,heart-shaped eyewear,highleg bikini,huge ass,looking at viewer,looking back,micro shorts,navel,navel piercing,no shoes,o-ring thigh strap,open fly,open mouth,panty straps,pink nails,pink-tinted eyewear,presenting armpit,short shorts,sideboob,single sock,single thighhigh,sitting,skindentation,smile,soles,speaker,stage,stage lights,star (symbol),string bikini,thick thighs,thigh strap,thighhighs,thong bikini,toes,v,w,wariza,white shorts,x hair ornament,
日常改造	侧乳水手服	\nwhite crop top,sleeveless,blue sailor collar,red neckerchief,2::sideboob,large areola::,nipple outline,stomach,navel,blue skirt,micro skirt,low leg skirt,pleated skirt,white pantyhose,transparent pantyhose,skindentation,blue cuff,buttoned cuff,
日常改造	透明连衣裙+透明外套	\n{{shiny skin}},{{{{transparent dress,see-through dress}}}},{{lace dress}},no panties,{{no bra}},{curvy},spaghetti strap,{{tight dress}},{{{transparent high heels,glass high heels}}},{{looking over eyewear}},{pink sunglasses},{{gradient sunglasses,frameless eyewear}},cyan sunglasses,parted lips,standing,1girl,solo,looking at viewer,covered navel,collarbone,head tilt,short dress,{sleeves past fingers},{{{transaprent jacket,see-through jacket}}},black jacket,[black dress],nsfw,pussy,covered nipples,
日常改造	裸体风纪委员	\n{puffy nipples},pussy juice,feet out of frame,see-through gloves,2::id card on single nipple,nipple rings::,nipple bar,1girl,solo,black gloves,elbow gloves,pasties,navel,detached collar,black thighhighs,dutch angle,looking at viewer,smile,hairband,blurry background,nude,indoors,bandaid on pussy,standing,sweat,loli,black bowtie,blush,blurry,fake animal ears,hand up,hairclip,narrow waist,{red armband},{sheer thighhighs,see-through thighhighs,transparent thighhighs},pregnant,2::body writing,text on body,text:i am a bitch ♥
日常改造	黄色透明雨衣	\nthighhighs,{{impasto}},plump,see-through yellow jacket raincoat,bandaged arm,safety glasses on head,shirt,fingerless gloves,
日常改造	无下装小学生	\n1girl,neck ribbon,over-rim eyewear,semi-rimless eyewear,red eyewear,earrings,jewelry,black bow,backpack,randoseru,bottomless,red bag,white thighhighs,school uniform,serafuku,long sleeves,white shirt,sailor hat,sailor shirt,white headwear,pink neckerchief,red sailor collar,pink sailor collar,white pantyhose,
日常改造	色情贺岁写作服装	\n1girl,solo,looking at viewer,blush,evil smile,closed mouth,naughty face,curvy,linea alba,navel,groin,1.5::perky breasts::,puffy nipples,1.5::one breast out,single red breast curtain,very long breast curtain,golden embroidery,black bold chinese text.”谨贺新年” on breast curtain,white detached sleeves,white detached pants::,standing,hand on own hip,v on breast,nipple between fingers,head tilt,dynamic pose,
日常改造	无内衣敞怀衬衫+牛仔裤	\ndenim,navel,jeans,open clothes,no bra,breasts apart,light blush,upper body,linea alba,groin,belt,
日常改造	露出超短裙两款	
日常改造	其一	\nmicro skirt,very short skirt,pussy cutout,skirt cutout,white pleated skirt,
日常改造	其二	\nmicro skirt,very short skirt,exposed crotch,exposed pussy,waist skirt,white pleated skirt,
日常改造	毛皮晚礼裙	\nvenus clothes,2::venus style robe,fur trim robe::,stilettos,golden fur coat,censored clothes,6::half-closed eyes::,2::cross-eyed::,6::purple shiny eyeshadow::,3::purple lipstick::,
日常改造	原版场景	\nlooking at viewer,1.6::empty darkroom::,1.6::from side,from above::,-2::light source::,3::light,nightclub::,
日常改造	中间系带短上衣+系带超短裤	\njewelry,earrings,frills,hair ribbon,choker,earrings,bare shoulders,collarbone,short sleeves,detached sleeves,puffy sleeves,frilled sleeves,bracelet,frilled shirt,cross-laced clothes,crop top,navel,groin,1.3::micro shorts,no pants::,
日常改造	后背袒露服装	\n1girl,ass,solo,looking back,butt crack,looking at viewer,from behind,bare shoulders,blush,puffy short sleeves,black thong,black thighhighs,hairclip,puffy sleeves,corset,showgirl skirt,frills,puffy detached sleeves,overskirt,standing,highleg,shoulder blades,red shirt,cowboy shot,closed mouth,cross-laced clothes,sweatdrop,black bow,see-through skirt,median furrow,off shoulder,
日常改造	渔网蕾丝服装	\nlong sleeves,high-waist,pantyhose,{{lace sleeves,sleeves under jacket,hot pants,sleeves jacket}},plunging neckline,pantyhose,{{{fishnet top}}},cleavage,
日常改造	毛衣黑丝口罩	\n1girl,solo,from above,white sweater,indoors,mouth mask,black pantyhose,cowboy shot,on bed,sitting,steaming body,glasses,white bed sheet,
日常改造	交叉系带暴露服装	\nwhite coat,visible crotch,white reverse microskirt,bottomless,white elbow gloves,sideboob,contrapposto,center opening,sideless,cross-laced top,cross-laced waistcoat,topless,lace-up boots,thigh boots,cross-laced legwear,leather leggings,high heel boots,cross-laced cutout,
日常改造	原版杂项	\nexhibitionism,take a walk,looking side,shy,blush,very wide hips,slim legs,show off own body,on street,in alley,at alley corner,skindentation,shiny skin,grossy skin,crowd,
日常改造	沙滩纹身婊子	\n{cowboy shot},happy,{hawaiian shirt with palm tree print,short shirt,linen shorts,short shorts,straw fedora,v,tropical fruit motifs,breezy rayon fabric,nautical stripes,navel},{{no bra,open clothes,blue nails,string panties,pulling own shorts,undressing panties}},random high-fashion pose,dynamic or static,editorial stance,natural body movement,varied limb positioning,magazine-worthy positioning,high-fashion studio background,seamless backdrop,dramatic spotlight,outdoors,indoors,{{{spade tattoo on face,pubic tattoo,too many body tattoo,tattoo on face,chest tattoo,arm tattoo,shoulder tattoo,facial tattoo,number tattoo,neck tattoo,leg tattoo,thighs tattoo,breast tattoo,feet tattoo,heart tattoo,too many tattoo}}},{{{leg tattoo,leg tattoo}}},
日常改造	深绿制服	\nareola slip,narrow waist,{wide hips},navel,{{{thick thigh}}},huge ass,excessive dark green pubic hair,fat cameltoe,black under-rim rectangular eyewear,dark green losse necktie,{{dark green blazer}},long sleeves,{open blazer},black shiny translucent half gloves,dark green suit pants,lowleg open pants,dark green string highleg panty,dark green eyeliner,dark green lipstick,{{expressionless}},parted lips,smoking cigarette,cigarette between lips,{{{half-closed eyes}}},looking at viewer,stand,{{legs together}},hands on hips,{{{{{{{{{{excessive dark circles under eyes}}}}}}}}}},lazy,after stay up,2::condom,bruise,red lip print on breast,dark under-eye circles::,frustrated,{{{white background}}}.
日常改造	单袖单腿服装	\n{grey jumpsuit,asymmetrical sleeves,single long sleeve,asymmetrical clothes,sideboob,uneven sleeves,clothes writing,no panties,asymmetrical pants,single long pants,uneven pants,sagging breast,o-ring,thigh strap,-1::cleavage::},
日常改造	网状上衣+短裤	\nbelt,blush,female pubic hair,fishnet top,fishnets,navel,no bra,pubic hair,pussy,
日常改造	色情冬装（裁剪夹克+黑丝+垂帘）	\nlong sleeves,thighs,open jacket,black pantyhose,fur trim,skindentation,no bra,white headwear,white jacket,thigh boots,white boots,armband,pom pom (clothes),cropped jacket,zipper,brown pantyhose,fur-trimmed jacket,fur-trimmed sleeves,pom pom hair ornament,high-waist pantyhose,short pelvic curtain,
日常改造	几乎无物裁剪白裙	\nhigh heels,dark skin,navel,cleavage,tattoo,bare shoulders,blue nails,revealing clothes,collarbone,toeless footwear,bare arms,sleeveless dress,leg tattoo,navel piercing,no panties,gold footwear,platform heels,piercing,green nails,white dress,mini dress,see-through,see-through dress,revealing clothes,center opening,clothing cutout,side slit,sideless outfit,sideboob,navel piercing,clitoris piercing,nipple chain,navel chain,clitoris chain,waist chain,breast chain,
日常改造	皮衣抹胸包臀裙外套婊子	\n1girl,aining,soaked,steaming body,1.5::full body tattoo (black rose,snake)::,{{{purple lipstick}}},{{{makeup}}},{{{{{{purple eyeshadow}}}}}},{{{{corruption}}}},thick eyelashes,long eyelashes,shiny skin,{{{{{{half-closed eyes,lustful smile}}}}}},{{{black spiked bikini,skin tight,{{{2::black latex trench coat::,3::extremely high platform footwear::,high heel footwear,black hip skirt,lots of spiked decorations}}},{{{spiked earrings}}},{{shiny clothes}},{{{spiked collar}}},{{{skindentation}}},
日常改造	原版杂项	\n{{reach out to block the road}},{{{{{smoking}}}}},{full body},from side,close to viewers,{{night,alley,against wall}},
日常改造	裸白衬衫棉拖	\noversized clothes.loose white t-shirt,no pants,bottomless,virgin killer outfit,one shoulder off,pink bra strap,sideboob,underboob,bunny slippers,fluffy bunny head slippers,shoes half-worn,toes exposed,bare feet,bare legs,thick thighs,thigh gap,standing,one foot lifted slightly,looking at viewer,smile,nsfw,revealing outfit,no panties,
日常改造	原版	\n1girl,solo,playful mischievous expression,oversized loose white t-shirt only,no pants,bottomless,virgin killer outfit,t-shirt barely covering ass,lower ass cheeks peeking out,\none shoulder completely exposed,shirt sliding off shoulder,pink bra strap visible,sideboob,underboob,cute bunny slippers,fluffy bunny head slippers,shoes half-worn,toes exposed,bare feet,long bare legs,thick thighs,thigh gap,standing playfully,one foot lifted slightly,looking at viewer,teasing smile,nsfw,erotic,revealing outfit,no panties,cute and lewd,
日常改造	透明睡衣	\nsleep mask,neck bell,hair bow,no panties,groin,long sleeves,white dress,mask on head,bare shoulders,short dress,feet,hugging own legs,eye mask,frills,white bow,sitting on bed,indoors,bedroom,cowboy shot,
日常改造	豹纹礼服	\n3::leopard print clothes,leopard print sleeves::,{{{{miko,alternate color (yellow),leopard print clothes,leopard print pelvic curtain,garter straps,pink thighhighs,lace-trimmed legwear,sideboob}}}},steaming body,-2::white clothes::,
日常改造	乳贴透明外套牛仔短裤婊子	\npurple eyeshadow,shiny eyeshadow,prostitution,presenting trasparent jacket,translucent jacket,see-through,white shorts,puffy nipples,perky breasts,sagging breasts,hanging breasts,fishnets,smile,pasties,heart pasties,navel,collar,fishnet pantyhose,grin,hand on hip,long sleeves,denim shorts,peaked cap,blush,collarbone,short shorts,choker,open fly underwear,hair ribbon,torn pantyhose,leaning forward,open jacket,
日常改造	透明熊猫睡衣	\nsleeves past wrists,oversized clothes,see-through pajamas,panda hood,plastic,cleavage,see-through costume,transparent clothes,translucent costume,see-through,no bra,no panties,animal hood,panda hood,long dress,
日常改造	裸内衣裁剪针织斗篷	\nwhite thighhighs,ass,thigh gap,underboob,blush,white poncho,cable knit,white scarf,scrunchie,white scrunchie,tassel hemline,puffy long sleeves,white bowtie,knit bowtie,knit ribbon bowtie,fringe-trimmed shawl,white shawl.
